SchoolName,CourseName,Approval,State,Webpage,Telephone
North Pacific FishingVessel OwnersAssociation,Basic TrainingRefresher,"Any applicant who has successfully completed the Basic Training Refresher(NPFVOA-68) course will satisfy the continued competency requirements forSTCW Basic Training in STCW, as amended 2010, Basic Training in Section A-VI/1,46 CFR 11.302(e) and 46 CFR 12.602(e), AND, all of the tasks from the NationalAssessment Guidelines found in NVIC 08-14.Applicants are not required to present completed record of assessment sheetswhen applying for the STCW endorsement.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,Basic TrainingRevalidation,"Any applicant who successfully completes your Basic Training Revalidation(NPFVOA-718) course will satisfy the continued competency requirements forPersonal Survival Techniques and Fire Prevention and Fire Fighting in STCW asamended 2010, Section A-VI/1, 46 CFR 11.302(d) and 46 CFR 12.602(d), providedthat they have at least 1 year of sea service in the last 5 years.The following practical assessments performed during this course have beendetermined to be equivalent of National Assessment Guidelines TASK s, asdocumented in NVIC 08-14 Guidelines On Qualifications For STCW EndorsementsIn Basic Training; 1.14.B, 1.14.D, 1.14.E, 1.14.F, 1.14.G, 3.7.A, 3.8.A, 3.8.B, 3.8.C,and 3.8.D.Applicants who have successfully completed your course need not present acompleted  Record of Assessment  for these tasks in application for STCWcertification.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,Collision Avoidance,"Any applicant who has successfully completed your Collision Avoidance(NPFVOA-123) course and presents your certificate of training within five yearsof the completion of training, will receive 2 days sea service credit that may beused for a deck endorsement that is restricted to service upon vessels of notmore than 200 gross tons (domestic tonnage), or Uninspected Fishing IndustryVessels.  This sea service credit cannot be used to satisfy any servicerequirements of the STCW Code and may not be used to satisfy any recencyrequirements.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,Fishing VesselStability,"Any applicant who has successfully completed your Fishing Vessel Stability(NPFVOA-205) course, and presents your Certificate of Training within five yearsof the completion of training, will receive 2 days sea service credit that may beused towards any license restricted to service upon vessels of not more than 200gross tons (domestic tonnage) or Uninspected Fishing Industry Vessels.  This seaservice credit cannot be used to satisfy any service requirements of the STCWCode or satisfy any recency requirements.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,Medical CareProvider,Any applicant who has successfully completed your Medical Care Provider(NPFVOA-310) course will satisfy the following:⦁ STCW Code Table A-VI/4-1; and⦁ The competency requirements of 46 CFR 12.619(a)(2); andthe Medical First-Aid Provider training requirements of 46 CFR 11.309(a)(4)(i);46 CFR 11.317(a)(3)(i); 46 CFR 11.319(a)(4)(i); 46 CFR 11.329(a)(4)(i);46 CFR 11.335(a)(3)(i); and 46 CFR 12.619(a)(1); and⦁ The following specific Task 16.1 from the OICNW NVIC 12-14 (CH-1); and⦁ The following specific Task 14.1 from the OICEW NVIC 17-14 (CH-1),WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,MedicalEmergencies at Sea(First Aid & CPR),"Any applicant who successfully completes your Medical Emergencies at Sea (FirstAid & CPR) (NPFVOA-312) course will satisfy the following requirements:⦁ Elementary First Aid per STCW Code Table A-VI/1-3;⦁ Elementary First Aid per 46 CFR 11.302(a)(3) and 46 CFR 12.602(a)(3); and⦁ The First Aid and CPR training requirements of 46 CFR 11.201(i)(1),PROVIDEDthat this training was completed within one year of the application; and⦁ Have performed the equivalent of all assessments of the Elementry FirstAidsection of the Basic Training NVIC 08-14.Applicants who have successfully completed your course need not presentcompleted  Task Control Sheets  for these assessments in application for STCWcertification.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,Personal Safety &SocialResponsibilities(PSSR),"Any applicant who successfully completes your Personal Safety & SocialResponsibilities (NPFVOA-359) course will satisfy the Personal Safety & SocialResponsibilities competency and training requirements of Section A-VI/1 andTable A-VI/1-4 of the STCW Code, as amended 2010, and 46 CFR 11.302(a)(4) and12.602(a)(4); AND have performed all assessment tasks as guided by theapplicable section within the Basic Training NVIC 08-14.Applicants are not required to present completed record of assessment sheetswhen applying for the STCW endorsement.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,Personal SurvivalTechniques (PST),"Any applicant who successfully completes your Personal Survival Techniques(NPFVOA-363) course will satisfy the Personal Survival Techniques training andcompetency requirements of STCW Code, as amended 2010,  Section A-VI/1 and46 CFR 11.302(a)(1) and 46 CFR 12.602(a)(1) AND  has met the desired standardof competence for tasks 1.1.A through 1.14.N of NVIC 08-14.  Applicants are notrequrired to present completed record of assessment sheets when applying forthe STCW endorsement.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,Safety Equipment& SurvivalProcedures,"Any applicant who has successfully completed your Safety Equipment & SurvivalProcedures (NPFVOA-442) course and presents your Certificate of Training at aRegional Exam Center within five years of the completion of training, will receive3 days sea service credit that may be used towards any license restricted toservice upon vessels of not more than 200 gross tons (domestic tonnage) orUninspected Fishing Industry Vessels.  This sea service credit cannot be used tosatisfy any service requirements of the STCW Code and may not exceed limitsspecified by law and may not be used to satisfy any recency requirements orrequirements for service on specific routes or types of vessels.",WA,#http://www.npfvoa.org#,2062853383
North Pacific FishingVessel OwnersAssociation,"Survival, Drill,Damage Controland Fire","We have evaluated the curriculum of your Survival, Drill, Damage Control andFire (NPFVOA-940) course and have determined that it meets the trainingrequirements of 46 CFR 28.270(a) and (c) and the 2010 Defense AuthorizationAct. Your certificate of training must state the name of the course as Survival,Drill, Damage Control and Fire (NPFVOA-940) and the dates and location at whichthe training was conducted.   Even though your course is not subject to the sameauditing, oversight, and training site approval requirements as an approvedcourse, the Coast Guard may periodically perform occasional oversight activity toensure the course continues to follow the accepted curriculum and remains incompliance with regulatory requirements.  You will also need to submit to thisoffice a description of the qualifications of any proposed instructors to beevaluated as meeting the requirements in 46 CFR 28.275.  The individualsaccepted as instructors for this course are listed in the Enclosure (1). Thisdetermination is effective September 1, 2018 and expires on September 30,2023.",WA,#http://www.npfvoa.org#,2062853383
Northeast MaritimeInstitute,Able Seaferer-Deck(Blended),"Any applicant who has successfully completed your Able Seafarer-Deck (Blended)(NOREMI-1001) course and presents your Certificate of Training within one yearof the completion of training, will satisfy:⦁ the written examination requirements of 46 CFR 12.405(a) for the  DeckGeneral and Navigation General,   Deck Safety and Rules of the Road;  AND,⦁ the  Practical Marlinspike Seamanship Demonstration  requirement of 46 CFR12.405(c);  AND,⦁ the following assessments from NVIC 14-14 (Ch-1) for an endorsement as AbleSeafarer-Deck: Tasks  2.1.A, 2.1.B, 2.2.A, 2.5.A, 3.1.A, 3.2.A, 4.1.A, 4.2.A, 4.3.A,4.4.A, 4.4.B, 4.4.C, 4.4.D, 4.5.A, 4.6.B, 4.6.C, 4.7.A, 4.8.A, 4.8.B, 4.9.A, 4.13.A,5.1.A, 5.2.A, 5.3.A, 5.3.B, 5.3.C, 5.4.A, 5.5.A, 5.5.B, 5.5.C, 5.5.E, 5.6.A, 5.6.B, 5.6.C,5.7.A, 5.8.A, 5.9.A, 5.10.A, 5.10.B, 6.1.A, 6.1.B, 6.2.A, 6.3.A, 8.1.A, 8.2.A, 8.3.A,8.3.B, 8.4.A, 8.4.B, 8.5.A, and 8.6.A; AND,⦁ the training and all assessment requirements of 46 CFR 12.605(a)(3) and NVIC06-14 for an endorsement as Rating Forming Part of a Navigational Watch(RFPNW).Applicants are not required to submit completed Task Assessment sheets whenapplying for these endorsements.",MA,#http://www.northeastmaritime.com#,5089924025
Northeast MaritimeInstitute,Able Seaman,"Any applicant who has successfully completed your Able Seaman (NOREMI-1)course and presents your Certificate of Training within one year of thecompletion of training, will satisfy the written examination requirements of 46CFR 12.405(a) for the  Deck General and Navigation General,   Deck Safety andRules of the Road;  AND the  Practical Marlinspike Seamanship Demonstrationrequirement of 46 CFR 12.405(c);  AND the written  Survival Craft  examinationrequirements of 46 CFR 12.409 for any endorsement as Able Seaman restrictedto vessels without lifeboats.",MA,#http://www.northeastmaritime.com#,5089924025
Northeast MaritimeInstitute,Advanced FireFightingRevalidation(Blended),"Any applicant who has successfully completed your Advanced Fire FightingRevalidation (Blended) (NOREMI-890) course will satisfy the Advanced FireFighting training revalidation requirements of STCW Code Section A-VI/3 and 46CFR 11.201(h)(1), and 11.303(d), provided that the mariner has at least 1 year ofsea service within the last 5 years.; ANDTasks 1.3.A, 1.5.A, 2.1.A, 2.1.B, 3.1.A, 3.1.B, 4.1.A, 4.1.B and 4.1.C from NVIC09-14, Advanced Fire Fighting.",MA,#http://www.northeastmaritime.com#,5089924025
,,"Watch; AND⦁ Satisfy the standard of competence in accordance with the methods ofdemonstrating competence as per Table II/3 of Section A-II/3 of the STCWCode as amended 2010, for an endorsement as OICNW and master of shipsless than 500 gross tons engaged in near coastal voyages.",,,
Northeast MaritimeInstitute,Apprentice Mate(Steersman)Upgrade,"Any applicant who has successfully completed your Apprentice Mate(Steersman) Upgrade (NOREMI-33) course, and presenting your Certificate ofTraining within one year of the completion of training, will satisfy theexamination requirements of 46 CFR 11.466(a) for original issuance, or 46 CFR10.227(e)(2) for renewal of an endorsement as Apprentice Mate (Steersman) ofTowing Vessels (Near Coastal or Inland); provided, applicant is endorsed asMaster of less than 200 GRT; OR, have satisfied the examination requirementsfor Master of less than 200 GT within the previous 12 months.",MA,#http://www.northeastmaritime.com#,5089924025
